,1,2,4,6,12,25,40,50
1,1.0,1.0,1.0,1.0,1.0,1.0,0.2210820174114097,1.0
2,1.0,1.0,1.0,1.0,1.0,1.0,0.14341498145339618,1.0
4,1.0,1.0,1.0,1.0,1.0,0.6809814360392197,0.059566967876745695,1.0
6,1.0,1.0,1.0,1.0,1.0,1.0,0.14125678011798393,1.0
12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,1.0,1.0,0.6809814360392197,1.0,1.0,1.0,1.0,1.0
40,0.2210820174114097,0.14341498145339618,0.059566967876745695,0.14125678011798393,1.0,1.0,1.0,0.506014407422538
50,1.0,1.0,1.0,1.0,1.0,1.0,0.506014407422538,1.0
