,1,2,4,6,12,25,40,50
1,1.0,1.0,0.1679899039991718,1.0,1.0,0.19937256905800077,0.34418244326628233,0.00011386878523315911
2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20595040187589914
4,0.1679899039991718,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.027629425704068324
12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1687944188052337
25,0.19937256905800077,1.0,1.0,1.0,1.0,1.0,1.0,0.6742065623586679
40,0.34418244326628233,1.0,1.0,1.0,1.0,1.0,1.0,1.0
50,0.00011386878523315911,0.20595040187589914,1.0,0.027629425704068324,0.1687944188052337,0.6742065623586679,1.0,1.0
