,1,2,4,6,12,25,40,50
1,1.0,1.0,0.8671243143489017,0.32446278269211365,1.0,1.0,1.0,0.10555138008114498
2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,0.8671243143489017,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,0.32446278269211365,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
50,0.10555138008114498,1.0,1.0,1.0,1.0,1.0,1.0,1.0
