,1,2,4,6,12,25,40,50
1,1.0,1.0,1.0,1.0,0.9185797647905399,1.0,0.21173289859522057,0.00035342118699093145
2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.011016958617876988
4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.34395893231020996
12,0.9185797647905399,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17026406975510905
40,0.21173289859522057,1.0,1.0,1.0,1.0,1.0,1.0,1.0
50,0.00035342118699093145,0.011016958617876988,1.0,0.34395893231020996,1.0,0.17026406975510905,1.0,1.0
